,status,totalResults,articles
10,ok,152,"{'source': {'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}, 'author': 'Al Jazeera', 'title': 'With millions unemployed, gov’ts not worried about inflation', 'description': 'Governments can just keep interest rates low and spending high to support virus-hit economies.', 'url': 'https://www.aljazeera.com/economy/2021/6/15/bbwith-millions-still-unemployed-govts-not-worried-about-inflati', 'urlToImage': 'https://www.aljazeera.com/wp-content/uploads/2021/06/372478002.jpg?resize=1200%2C630', 'publishedAt': '2021-06-15T05:47:29Z', 'content': 'One reason why so many policy makers are refusing to panic about inflation is that the world economy is still short so many millions of jobs.\r\nThe global employment shortfall from the pandemic is pre… [+4678 chars]'}"
11,ok,152,"{'source': {'id': 'bloomberg', 'name': 'Bloomberg'}, 'author': 'Andreea Papuc, Tracy Alloway', 'title': 'Five Things You Need to Know to Start Your Day', 'description': ""Janet Yellen makes a\xa0case for higher U.S. rates. More bad news buffets Bitcoin. A global tax deal is secured.\xa0Here's what you need to know to start your day."", 'url': 'https://www.bloomberg.com/news/newsletters/2021-06-06/five-things-you-need-to-know-to-start-your-day', 'urlToImage': 'https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iUdtyLnTnD4M/v0/1200x800.jpg', 'publishedAt': '2021-06-06T23:09:52Z', 'content': ""Janet Yellen makes a\xa0case for higher U.S. rates. More bad news buffets Bitcoin. A global tax deal is secured.\xa0Here's what you need to know to start your day.\r\nTreasury Secretary\xa0Janet Yellen\xa0said Pre… [+4439 chars]""}"
12,ok,152,"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': 'Susanne Barton', 'title': 'Fed Spurs Goldman, Deutsche Bank to Abandon Bullish View on Euro', 'description': '(Bloomberg) -- The Federal Reserve’s hawkish turn prompted both Goldman Sachs Group Inc. and Deutsche Bank AG to abandon their calls that the euro will rally...', 'url': 'https://finance.yahoo.com/news/fed-spurs-goldman-deutsche-bank-221901113.html', 'urlToImage': 'https://s.yimg.com/uu/api/res/1.2/NOo4Ve0IqVKWjcbff3lI6w--~B/aD02NzU7dz0xMjAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/bloomberg_markets_842/b45c2af85efc7ebd717e07631950de3b', 'publishedAt': '2021-06-16T22:19:01Z', 'content': '(Bloomberg) -- The Federal Reserves hawkish turn prompted both Goldman Sachs Group Inc. and Deutsche Bank AG to abandon their calls that the euro will rally against the U.S. dollar.\r\nThe euro dropped… [+1791 chars]'}"
13,ok,152,"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': 'Simon Casey', 'title': 'Goldman’s Currie Says Buy Commodities Dip, Bull Case Intact', 'description': '(Bloomberg) -- The latest steep selloff in commodities markets is a buying opportunity, according to Jeff Currie at Goldman Sachs Group Inc., one of the...', 'url': 'https://finance.yahoo.com/news/goldman-currie-says-buy-commodities-131407278.html', 'urlToImage': 'https://s.yimg.com/uu/api/res/1.2/YeGOC4Yxh7amHaTW0J6GPA--~B/aD02NzU7dz0xMjAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/bloomberg_markets_842/7a325203228dd9aa7f08adecc9a6bd4e', 'publishedAt': '2021-06-18T20:28:21Z', 'content': '(Bloomberg) -- The latest steep selloff in commodities markets is a buying opportunity, according to Jeff Currie at Goldman Sachs Group Inc., one of the sectors biggest bulls.\r\nThe Bloomberg Commodit… [+2661 chars]'}"
14,ok,152,"{'source': {'id': 'bloomberg', 'name': 'Bloomberg'}, 'author': 'Jennifer Surane', 'title': 'Bank of America Says All Vaccinated Staff to Return to Office in September', 'description': 'Bank of America Corp. expects all of its vaccinated employees to return to the office after Labor Day in early September, and will then focus on developing plans for returning unvaccinated workers to its sites.', 'url': 'https://www.bloomberg.com/news/articles/2021-06-17/bofa-says-all-vaccinated-staff-to-return-to-office-in-september', 'urlToImage': 'https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iKpxYlhsbJwg/v0/1200x798.jpg', 'publishedAt': '2021-06-17T12:52:22Z', 'content': 'Bank of America Corp. expects all of its vaccinated employees to return to the office after Labor Day in early September, and will then focus on developing plans for returning unvaccinated workers to… [+2717 chars]'}"
15,ok,152,"{'source': {'id': 'bloomberg', 'name': 'Bloomberg'}, 'author': 'Elizabeth Stanton', 'title': 'Bullet-Proof Treasury Market Eyes Fed Meeting With Trepidation', 'description': 'After the longest rally in almost a year, the Treasury market is ill-positioned for any surprises from the Federal Reserve next week.', 'url': 'https://www.bloomberg.com/news/articles/2021-06-12/bullet-proof-treasury-market-eyes-fed-meeting-with-trepidation', 'urlToImage': 'https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iJVkinHXkjJU/v0/1200x800.jpg', 'publishedAt': '2021-06-12T20:00:00Z', 'content': 'After the longest rally in almost a year, the Treasury market is ill-positioned for any surprises from the Federal Reserve next week.\r\nBond investors, who have been abandoning short bets, are anticip… [+4704 chars]'}"
16,ok,152,"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': 'Stephen Spratt', 'title': 'Goldman, Morgan Stanley Back Bets on Lower Bond Volatility', 'description': '(Bloomberg) -- Goldman Sachs Group Inc. and Morgan Stanley are telling clients to sell short-term Treasury volatility as weaker-than-expected U.S economic...', 'url': 'https://finance.yahoo.com/news/goldman-morgan-stanley-back-bets-103242995.html', 'urlToImage': 'https://s.yimg.com/uu/api/res/1.2/Hoeb5.r1qaRQQMoeb5MXhQ--~B/aD02NzU7dz0xMjAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/bloomberg_markets_842/3fd07d4bd7225c1e66a18807e2a55f00', 'publishedAt': '2021-06-07T16:17:04Z', 'content': '(Bloomberg) -- Goldman Sachs Group Inc. and Morgan Stanley are telling clients to sell short-term Treasury volatility as weaker-than-expected U.S economic data has kept the yield curve in a tight ran… [+3873 chars]'}"
17,ok,152,"{'source': {'id': None, 'name': 'Motley Fool'}, 'author': 'newsfeedback@fool.com (Motley Fool Transcribers)', 'title': 'General Mills Inc (GIS) Q4 2021 Earnings Call Transcript', 'description': 'GIS earnings call for the period ending May 30, 2021.', 'url': 'https://www.fool.com/earnings/call-transcripts/2021/06/30/general-mills-inc-gis-q4-2021-earnings-call-transc/', 'urlToImage': 'https://g.foolcdn.com/editorial/images/1/featured-transcript-logo-template.jpg', 'publishedAt': '2021-06-30T19:30:40Z', 'content': 'Image source: The Motley Fool.\r\nGeneral Mills Inc\xa0(NYSE:GIS)Q4\xa02021 Earnings CallJun 30, 2021, 9:00 a.m. ET\r\nContents:\r\n<ul><li>Prepared Remarks</li><li>Questions and Answers</li><li>Call Participant… [+45402 chars]'}"
18,ok,152,"{'source': {'id': 'bloomberg', 'name': 'Bloomberg'}, 'author': 'Carolina Millan, Vinicius Andrade', 'title': 'MercadoLibre Is Changing the Way Latin Americans Shop—and Pay', 'description': 'The region’s dominant e-commerce platform makes a big move into financial services.', 'url': 'https://www.bloomberg.com/news/articles/2021-06-22/mercadolibre-is-changing-the-way-latin-americans-shop-and-pay', 'urlToImage': 'https://assets.bwbx.io/images/users/iqjWHBFdfxIU/i_ESk9lyHIPs/v0/1200x630.jpg', 'publishedAt': '2021-06-22T10:00:29Z', 'content': 'When Latin American cities began locking down in March 2020, it seemed like an existential crisis for \r\nMercadoLibre Inc., the regions dominant e-commerce platform. Sales slowed to a tricklefor about… [+7103 chars]'}"
19,ok,152,"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': 'Roxanne Henderson', 'title': 'Goldman Hires to Grab a Piece of $1 Billion in South Africa Fees', 'description': '(Bloomberg) -- Goldman Sachs Group Inc.’s dash for post-pandemic profits in South Africa is putting it on a collision course with the country’s biggest...', 'url': 'https://finance.yahoo.com/news/goldman-hires-grab-piece-1-040001939.html', 'urlToImage': 'https://s.yimg.com/uu/api/res/1.2/kIwsSv1ODbvTgplXRAzjhw--~B/aD04OTA7dz0xNDgwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/bloomberg_markets_842/558168ea64079fd737ffe2313b5241fe', 'publishedAt': '2021-06-17T04:00:01Z', 'content': '(Bloomberg) -- Goldman Sachs Group Inc.s dash for post-pandemic profits in South Africa is putting it on a collision course with the countrys biggest banks.\r\nAlready a top trader of South African gov… [+4314 chars]'}"
